,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,0,0,0,,,0,,,,0,0,,,3,2,0,9,0,,,1,695,0,0,0,0,,0,0,,0,0,,7,,,0,0,0,0,0,0,2321,0,,0,0,2,0,,,,0,0,0,0,,,0,0,,,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,,,0,1,4,,,,0,0,,0,0,0,,,1,,,,,0,,0,0,110,0,,0,,,0,0,0,0,0,0,1,,0,3,34,0,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,0,,0,,0,0,,0,0,0,,,0,20,,0,0,0,0,,,,,0,0,0,,,,0,0,0,2,0,,0,0,,0,,0,0,0,,,,108,,,0,0,,0,0,0,,,0,0,,,0,0,,1,,0,1,,0,,0,,0,0,0,,,0,0,0,0,0,,0,1275,,0,0,0,,,0,0,0,1355,3633,0,0,,10,0,,,,,0,0,0
206,,0,0,0,,,0,,,,0,0,,,7686,2,0,0,0,,,0,0,0,0,0,0,,0,0,,0,0,,1,,,2,0,0,0,0,0,31,0,,0,0,0,7,,,,0,0,0,0,,,0,0,,,0,3,0,4,0,,0,0,0,0,0,0,0,0,,,,,52,2,4,,,,0,0,,0,7,0,,,59,,,,,0,,0,0,0,0,,0,,,0,0,0,0,0,0,2,,0,13,0,11,,,,0,,1,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,3,,0,,0,0,,0,0,0,,,0,10,,8008,0,0,0,,,,,0,0,0,,,,0,6,0,0,0,,0,0,,0,,0,1,0,,,,0,,,0,0,,0,0,0,,,0,0,,,0,1,,1,,1,0,,0,,0,,0,2,2,,,0,0,0,0,0,,75,0,,0,1,0,,,0,0,0,58,3924,0,0,,0,0,,,,,0,0,0
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,0,0,0,,,3707,,,,0,0,,,0,0,0,0,0,,,0,0,0,4,0,0,,0,0,,0,0,,19,,,0,0,0,0,0,0,1,433,,35,0,6,0,,,,0,0,2,0,,,0,0,,,0,1,0,0,0,,0,0,0,0,604,0,0,0,,,,,0,0,44,,,,439,0,,0,1,0,,,1,,,,,0,,0,0,0,0,,0,,,0,0,0,0,0,0,0,,0,16,0,0,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,5,,0,0,0,0,0,1,0,,,0,0,,0,,0,,0,0,,0,23,2,,,0,35,,0,0,0,0,,,,,0,0,0,,,,0,0,0,0,0,,0,3437,,0,,0,0,0,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,8,,0,22,,0,,0,,0,0,20,,,0,0,0,0,4,,0,0,,0,0,0,,,0,0,0,186,36,0,0,,0,0,,,,,0,0,0
209,,33767,0,2791,,,0,,,,31,189,,,8780,481,0,3,599,,,91875,0,10,431,3,0,,8,6,,0,7,,855,,,90,0,20660,0,0,0,15790,0,,91,1090,52,148,,,,41,0,64,37,,,6,4,,,343,231,0,536,2,,9,86,89620,0,0,1,2,12112,,,,,3,403,1464,,,,5,0,,0,7358,4,,,297,,,,,18,,873,0,0,0,,0,,,269,12,212216,138365,2918,5704,202,,190,1296,0,496,,,,32251,,0,14,,,3316,0,0,1,44426,0,3,3863,,0,4,,2,0,0,1492,53,0,28,,,36,11,,48,,0,,0,0,,94,2,4,,,37191,1336,,1350,0,1,0,,,,,714,2731,125914,,,,54,6,0,13,55236,,113,9,,2123,,10,281,0,,,,0,,,0,0,,0,0,303,,,6,349,,,3,0,,478,,188,671,,39426,,0,,0,4051,1085,,,11,2,840,3,0,,0,1,,13,44898,0,,,175,233,7161,18489,49404,0,0,,722,22,,,,,60769,1,0
210,,0,0,540,,,0,,,,6,3,,,265,223,0,1,4,,,0,0,0,2320,0,428,,0,5,,0,0,,224,,,15,668,0,0,0,688,2895,663,,23,6,24,5,,,,2,0,6228,0,,,0,4,,,9,53,3718,100,0,,2,8,206,0,9,0,2,0,,,,,0,157,47585,,,,5177,22910,,0,2619,270,,,239,,,,,1,,13658,6460,0,1,,0,,,24,14,0,0,0,0,13,,54,35740,0,11,,,,0,,53,0,,,24,0,0,0,126,0,113,110,,0,76,,0,7,0,0,0,4327,1,,,9279,2,,98,,0,,0,1,,1395,0,18,,,0,513,,6,51,387,226,,,,,165,0,0,,,,3,0,0,1,1,,76,1174,,9,,51,86,0,,,,0,,,0,0,,0,164,0,,,1998,1,,,0,0,,1615,,6,10988,,0,,1,,0,475,1442,,,0,0,0,0,538,,0,0,,244,106,0,,,0,5,53,1183,20005,0,1,,7,1,,,,,0,47,0
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,0,0,0,,,1,,,,0,4,,,1582,137,0,0,3,,,0,0,2,657,0,27,,0,0,,0,1,,20,,,4,4,0,0,0,27,1141,6,,0,0,5,33,,,,0,0,2,0,,,0,0,,,6,15,317,151,0,,0,2,29,0,0,0,0,0,,,,,0,100,463,,,,3,842,,0,1653,1464,,,53,,,,,0,,11539,191,0,0,,0,,,18,6,44,0,0,0,60,,1,545,0,2,,,,0,,14,0,,,21,0,0,0,226,0,2812,23,,0,1,,0,0,0,0,0,1255,0,,,15,0,,16,,0,,0,0,,3,0,72,,,0,1150,,3,0,18,1356,,,,,225,0,0,,,,1,0,0,0,0,,1,24,,11,,0,16,0,,,,0,,,0,0,,0,6,1867,,,0,0,,,0,0,,258,,3,158,,0,,0,,3,392,181,,,0,0,0,0,38,,0,0,,0,7,0,,,0,14,37,9292,15803,0,0,,0,0,,,,,0,0,0
214,,28,0,7,,,0,,,,1,0,,,22755,98,0,0,16,,,8773,0,0,100,0,0,,2,0,,0,0,,40,,,7,0,2,0,16,0,4286,0,,0,0,31,45583,,,,0,0,0,0,,,6,0,,,13,31,0,249,0,,0,1,53,0,0,0,1,0,,,,,0,118,475,,,,0,0,,0,953,0,,,20,,,,,0,,0,0,0,0,,0,,,17,9,15193,17991,2,0,61,,1,164,0,516,,,,5,,0,0,,,63,0,0,1,1,0,0,83,,0,0,,0,0,0,131481,12,0,13,,,0,1,,13,,0,,0,0,,0,0,0,,,6,974,,1688,0,0,0,,,,,268,61,12687,,,,15,7,0,0,1674,,1,22,,36,,0,31,0,,,,0,,,0,0,,0,269,0,,,0,0,,,0,0,,321,,43,141,,1010,,0,,0,136,605,,,0,0,1789,6,0,,0,0,,0,72,0,,,0,0,186,11464,11148,0,0,,4,586,,,,,0,0,0
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,0,10,4,,,0,,,,134,6,,,1254,4367,1,1,0,,,0,0,15,270,0,0,,0,1,,9746,3,,77,,,123,0,0,0,0,1,1451,0,,11,0,117,84,,,,7,0,1,0,,,0,9134,,,9,267,0,133,0,,17,20,14,0,0,0,7,0,,,,,0,79,584,,,,0,0,,0,10256,2,,,33,,,,,1,,0,0,0,2,,0,,,170,6,9,3,6,6,30,,8,1273,0,11,,,,7,,796,2,,,0,0,0,4,3,0,0,4,,3,154,,1587,0,0,0,0,0,9,,,0,0,,51,,35,,0,821,,5,0,19,,,0,109,,8,0,0,3,,,,,196,0,2,,,,3,0,0,7,7,,148,29,,0,,63,705,0,,,,0,,,0,0,,0,1,0,,,0,0,,,0,0,,59,,3,199,,0,,0,,0,434,2103,,,0,0,20,0,0,,0,0,,9,903,3,,,0,177,2,449,1924,0,19,,18,0,,,,,0,1,0
218,,0,0,0,,,0,,,,1,0,,,5301,59,0,1,0,,,0,0,0,5,0,0,,0,2,,0,2,,21,,,13,0,0,0,0,0,317,0,,0,0,13,88,,,,3,0,0,0,,,0,3,,,8,7,0,17,0,,0,3,2,0,0,0,1,0,,,,,1446,28,28,,,,0,0,,0,59,0,,,12,,,,,1,,0,0,0,0,,0,,,5,7,0,24,0,0,12,,3,56,0,122,,,,0,,4,0,,,12,0,0,0,0,0,0,0,,0,1,,0,0,0,90,0,0,14,,,0,0,,29,,0,,0,0,,0,0,1,,,0,44,,647,0,0,0,,,,,11,35,0,,,,2,741,0,0,55,,3,3,,12,,1,8,0,,,,0,,,0,31,,0,33,0,,,0,213,,,1,0,,59,,98,11,,0,,0,,0,24,108,,,0,0,4,0,0,,1,0,,0,10,0,,,0,1,0,1264,423,0,0,,1,2,,,,,0,3,0
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,9,15,47,,,7126,,,,237,12,,,53449,2383,1,37,16,,,216,4,31,1027,0,18,,0,18,,15,17667,,968,,,503,4,18,511,0,231,13610,1,,47,4,12037,2157,,,,68,15,1819,2813,,,9,201,,,2220,555,93,912,19,,4,74,489,0,0,154,29,742,,,,,4,700,2302,,,,33,2,,1,12212,578,,,2106,,,,,10,,9,3,4,1,,0,,,125,36,3485,119,63,12,2650,,2633,3711,16,194,,,,18,,1501,1454,,,18,3,2,40,78,30817,53,91,,35,151,,12,41,7857,91,4,24,114,,,1,944,,210,,4,,0,7,,100,48742,14388,,,12,4971,,16756,9,2,1295,,,,,709,14,872,,,,24,7,11,39,268,,1181,6669,,7,,161,1414,360,,,,3,,,0,0,,0,75,221,,,68,87,,,25,0,,0,,468,1106,,105,,1,,13857,887,4186,,,1,895,75,0,2,,0,4,,18,1523,6,,,413,390,46,83536,27366,11,30,,65,16,,,,,62,6508,41773
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,2,0,0,,,0,,,,1220,0,,,24471,19,2,0,4,,,854,0,19,309,0,0,,3,88,,0,1,,2739,,,2,0,372,0,1224,0,34829,0,,0,0,579,91803,,,,53,0,0,0,,,31,8,,,5,740,0,2178,0,,110,284,75,20,0,0,8,0,,,,,0,388,3881,,,,14,0,,25,9168,0,,,35,,,,,502,,61,0,0,0,,10,,,255,0,553,6294,0,0,32,,6,841,0,106941,,,,15,,13283,0,,,17,234,2,6,1,0,0,62,,0,18,,0,0,0,691,1,0,1,,,7,0,,4961,,1,,2564,0,,0,0,11,,,903,1669,,3854,7,0,120,,,,,1587,13,868,,,,110,8,303,90,5109,,36,33,,20,,1,2168,0,,,,0,,,0,0,,0,97,0,,,1,33,,,13,2,,844,,0,890,,1653,,0,,0,2201,1145,,,2,0,2857,0,0,,0,0,,0,203,9,,,19,40,51,2004,218251,0,2536,,38,12038,,,,,0,0,0
223,,60,166,7325,,,1483,,,,90401,1369,,,12134,11834,192,90,19,,,1068,13,1820,41761,12,62,,0,27632,,219,88,,39784,,,20890,131,9,18,10,702,16208,517,,51,16,36354,20018,,,,48131,0,416,256,,,907,711,,,572,4813,440,6473,2,,17421,61741,693,947,7961,19,309,289,,,,,4,4908,121274,,,,241,2019,,994,107281,1708,,,1590,,,,,1366,,1432,723,102,992,,3379,,,5799,446,4088,245,590,184,3729,,3927,54152,35,1944,,,,281,,11403,145,,,91,67,20,463,380,0,140,154,,2027,4725,,127,56,10,87,1,2335,258,,,1032,43,,19842,,2128,,44,73,,87448,225,406,,,281,23081,,1092,1416,45,3982,,,,,12190,95,6501,,,,3872,5,8818,24639,4872,,12019,23541,,40,,95970,39857,28,,,,10,,,2,0,,24,184,6025,,,208,66,,,859,0,,4402,,504,0,,65,,229,,4,10230,47169,,,26,34,192,0,103,,0,32,,581,26774,47,,,59,13116,185,71642,104156,11175,308,,38028,148,,,,,12,45,44
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,48,6,1,,,1,,,,4,4,,,52480,615,0,23,2471,,,78,0,8,1095,1,0,,28,1,,0,1051,,102,,,30,0,0,0,12,0,67991,0,,1,0,36,2558,,,,2,0,1,0,,,0,5,,,5739,117,0,3840,0,,4,13,138,0,0,0,6,0,,,,,0,894,19671,,,,0,0,,0,26125,8,,,365,,,,,1,,0,0,0,7,,0,,,51,78,32870,41,15,6,99,,12,38852,0,5095,,,,1866,,71,0,,,12729,0,0,14,1161,1,0,41,,0,43,,0,0,0,2758,1161,0,19,,,0,581,,59,,0,,0,1,,4,1,3,,,57,4570,,4864,0,0,0,,,,,4217,33911,233,,,,4,21,0,0,64,,62,25,,31603,,102,441,0,,,,0,,,0,0,,0,111203,0,,,0,4973,,,1,0,,756,,16814,317,,0,,0,,2,3169,22851,,,0,0,715,0,0,,0,1,,4,134,0,,,0,36,29274,63038,25041,0,1,,1,23,,,,,0,1,1
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,0,0,0,,,0,,,,1,0,,,64,6,0,2,0,,,0,19,0,596,0,0,,0,0,,0,0,,634,,,0,0,0,0,0,0,301,0,,0,0,3,527,,,,0,0,0,0,,,2,0,,,1,3,0,6,0,,4,0,0,0,0,0,0,0,,,,,0,0,3085,,,,0,0,,0,4,0,,,1,,,,,0,,0,0,2080,0,,0,,,0,0,0,0,0,0,1,,0,9,0,1,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,0,,0,,0,0,,0,0,0,,,0,19851,,1,0,0,0,,,,,5,0,0,,,,0,0,0,0,10,,0,0,,0,,0,0,0,,,,11,,,0,0,,0,0,0,,,0,0,,,0,0,,1,,0,23,,0,,0,,0,9,29,,,0,0,0,0,0,,0,13,,0,1,0,,,0,0,0,112,1457,0,0,,15,0,,,,,0,0,0
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,0,0,0,,,11,,,,0,0,,,55,3,0,1,0,,,0,0,0,0,0,0,,0,0,,0,93,,0,,,0,0,0,17,0,0,42,0,,0,0,3,0,,,,0,0,6,14,,,0,0,,,0,0,0,6,0,,0,0,0,0,0,0,0,2,,,,,0,6,3,,,,0,0,,0,1,0,,,3,,,,,0,,0,0,0,0,,0,,,0,0,0,0,0,0,3,,0,4,0,0,,,,0,,0,0,,,0,0,0,0,0,35,3,0,,0,0,,0,0,3,0,0,0,0,,,0,0,,0,,0,,0,0,,0,1105,22,,,0,9,,3,0,0,0,,,,,0,0,0,,,,0,0,0,0,0,,0,65,,0,,0,0,10,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,23181,,0,0,,0,,0,,0,3,12,,,0,9,0,0,0,,0,0,,0,9,0,,,4,0,0,177,26,0,0,,0,0,,,,,0,0,5
230,,1438,116,322,,,90,,,,432,187,,,4676,4044,272,13,16,,,616,11,953,1420,1,9,,5,458,,5239,193,,1081,,,1020,9,144,277,57,154,3330,33,,20,9,5045,2927,,,,1260,0,73,279,,,65,1963,,,413,600,74,11288,42,,79,451,574,264,4,1245,1677,1555,,,,,6,47350,3085,,,,4,388,,87,17077,213,,,2185,,,,,105,,41,13,10,17,,44,,,2498,1070,1984,242,7235,12163,537,,479,2687,26,1093,,,,517,,692,434,,,128,72,45,603,2761,4,97,252,,717,1166,,621,11,10,169,4,12,223,,,4,20,,392,,55,,95,149,,802,42,64,,,74,2383,,454,69,3,300,,,,,20535,21,1215,,,,106,3,21,799,1198,,8880,523,,30,,2035,3392,44,,,,3,,,0,2,,0,386,57,,,78,97,,,412,0,,613,,1234,4010,,663,,3,,3,0,5310,,,32,148,3328,0,33,,2,31,,477,11200,33,,,314,726,155,11653,12020,242,332,,160,1793,,,,,164,51,53
231,,387,156,946,,,729,,,,1075,69,,,4269,11436,66,91,31,,,180,7,162,2345,6,52,,8,405,,4545,12,,5963,,,733,60,22,55,241,684,6394,171,,99,34,1324,1804,,,,1274,3,124,728,,,174,3244,,,153,1732,260,1264,11,,1149,1054,903,68,6,903,77,474,,,,,6,1139,29942,,,,30,63,,59,61352,278,,,1436,,,,,138,,117,32,9,322,,62,,,2659,64,1794,336,932,638,431,,902,59902,61,991,,,,106,,413,315,,,49,54,81,174,571,10,42,163,,116,570,,5274,182,12,241,17,43,64,,,10,296,,829,,119,,69,395,,1599,141,156,,,84,4519,,635,61,18,301,,,,,863,24,437,,,,134,25,94,1012,1402,,2971,20203,,28,,1298,2682,95,,,,5,,,0,0,,6,215,206,,,33,187,,,831,0,,1643,,373,13602,,3445,,8,,12,1981,0,,,31,79,1849,0,166,,0,30,,1098,13233,14,,,73,848,99,9184,12148,163,104,,640,1245,,,,,52,40,107
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,2505,0,16,,,0,,,,0,329,,,36,92,85,0,0,,,0,0,3824,195,0,0,,0,0,,0,0,,1,,,87,0,0,0,0,0,180,0,,1,0,6,6,,,,0,0,1,0,,,0,0,,,5,124,0,23,0,,0,4,20,0,0,0,198,0,,,,,0,26,43,,,,0,0,,292,5971,0,,,25,,,,,0,,0,0,0,0,,0,,,3,1,68,0,210,7,4,,240,46,0,2,,,,0,,12146,0,,,0,1628,0,101,0,0,0,55,,51,1,,0,0,0,0,0,0,2,,,0,0,,0,,105,,1,1,,0,0,0,,,0,399,,12,0,2,0,,,,,39,5,61,,,,0,0,0,0,0,,26,2,,0,,38,161606,0,,,,0,,,0,0,,0,11,0,,,0,0,,,22,0,,11,,188,41,,0,,0,,0,119,45,,,0,0,0,0,0,,0,0,,0,251,77,,,0,18501,1,104,924,0,3594,,0,0,,,,,0,3,0
235,,22,1,1,,,1652,,,,1,1,,,3436,227,0,2,6,,,0,0,0,2025,1,28,,0,3,,0,2487,,141,,,25,0,0,29758,0,3,14501,1,,540,38,40,3,,,,1,119,4086,16607,,,2,4,,,122,43,0,850,2,,2,8,109,0,0,637,4,18,,,,,0,660,2688,,,,50,0,,0,819,12,,,243,,,,,1,,0,0,0,1,,0,,,42,29,1022,0,0,0,115,,5,1368,1,9,,,,0,,74,13782,,,49,0,0,0,0,112,0,31,,0,12,,0,16,7300,6,0,25,3,,,0,27,,125,,0,,0,0,,62,9081,1129,,,0,935,,43,0,0,0,,,,,937,91,115,,,,3,10,0,0,7,,57,1730,,27,,13,311,10262,,,,0,,,0,0,,0,44,0,,,0,13,,,0,0,,31787,,14,247,,0,,0,,705,1935,1098,,,0,0,0,0,7,,0,1,,1,226,0,,,25632,1,82,24226,33554,0,1,,0,1,,,,,7,3977,571
236,,79,2,0,,,0,,,,24,2,,,32333,3374,0,6,411,,,3525,1,2,2051,2,0,,7,5,,0,7,,557,,,34,0,200290,0,87567,0,9050,0,,5,0,89,16043,,,,5,0,2,2,,,3,12,,,179,531,2,7077,0,,7,35,573,1,1,0,12,1,,,,,1,8676,9142,,,,0,0,,0,44348,0,,,170,,,,,6,,0,0,1,3,,1,,,449,654,1410,6220,2,9,224,,14,4943,1,25314,,,,24,,194,1,,,1757,0,91000,4,2,0,0,287,,0,136,,0,1,0,5160,16,0,83,,,0,3,,508,,0,,0,1,,4,0,47,,,1265,7416,,4274,0,0,0,,,,,11489,248,325,,,,86,0,0,9,304,,87,217,,1691,,18,318,0,,,,0,,,0,0,,0,1500,0,,,0,9913,,,142,0,,643,,12128,1139,,856,,0,,0,21880,11651,,,0,0,0,13,0,,0,3,,3,305,1,,,2,33,4876,23483,122778,1,3,,29,7806,,,,,0,3,0
237,,68,0,4,,,8,,,,6,0,,,14144,21,0,1,1,,,25,0,0,31,1,0,,0,3,,0,2,,168,,,2,0,0,0,2,0,341,10,,0,0,23,365,,,,1,0,1,0,,,0,3,,,9,9,0,20,0,,1,5,9,0,0,0,0,0,,,,,1,21,123,,,,0,0,,0,207,0,,,275,,,,,1,,0,0,1,0,,0,,,6,2,29,23997,0,0,10,,3,197,0,261,,,,0,,1,0,,,128,0,0,0,3,0,0,0,,0,38,,0,0,0,1786,0,0,13,,,0,1,,46,,0,,1,0,,0,1,2,,,0,206,,120,0,0,0,,,,,33,484,52,,,,6,6,0,1,340,,3,2179,,38,,1,21,0,,,,0,,,0,0,,0,1252,0,,,0,584,,,1,0,,52,,333,32,,0,,2,,0,36,118,,,0,0,43,0,0,,0,0,,0,9,0,,,0,5,10,2807,1317,0,0,,2,76,,,,,0,3,0
